year,area_id,ind_code,region_avg_emp,region_tot_wage,region_avg_wage,region_avg_wage_all_industries,region_boundary_low,region_boundary_high,wage_cat
2000,513,31-33,1238,34805958,28128.2197092084,24718.525657952647,19774.82052636212,29662.230789543173,Mid
2000,513,42,340,8634039,25391.75294117647,24718.525657952647,19774.82052636212,29662.230789543173,Mid
2000,513,44-45,2780,51872896,18646.676258992808,24718.525657952647,19774.82052636212,29662.230789543173,Low
2000,513,48-49,287,7415587,25853.421602787457,24718.525657952647,19774.82052636212,29662.230789543173,Mid
2000,513,51,306,7021734,22959.529411764706,24718.525657952647,19774.82052636212,29662.230789543173,Mid
2000,513,52,609,17045963,27992.56486042693,24718.525657952647,19774.82052636212,29662.230789543173,Mid
2000,513,53,371,6793647,18317.3153638814,24718.525657952647,19774.82052636212,29662.230789543173,Low
2000,513,54,413,9885010,23939.389830508473,24718.525657952647,19774.82052636212,29662.230789543173,Mid
2000,513,55,NA,0,NA,24718.525657952647,19774.82052636212,29662.230789543173,NA
2000,513,56,236,3371250,14266.50847457627,24718.525657952647,19774.82052636212,29662.230789543173,Low
2000,513,61,39,570066,14612,24718.525657952647,19774.82052636212,29662.230789543173,Low
2000,513,62,2114,45727313,21619.676442762535,24718.525657952647,19774.82052636212,29662.230789543173,Mid
2000,513,71,808,10286577,12714.257425742575,24718.525657952647,19774.82052636212,29662.230789543173,Low
2000,513,72,2561,23844015,9326.558375634519,24718.525657952647,19774.82052636212,29662.230789543173,Low
2000,513,81,472,7159924,15163.949152542373,24718.525657952647,19774.82052636212,29662.230789543173,Low
2000,513,99,NA,0,NA,24718.525657952647,19774.82052636212,29662.230789543173,NA
2000,514,00,6914,143454072,20743.412207115998,20743.412207115998,16594.7297656928,24892.094648539198,Average
2000,514,1,114,3681022,32270.105263157893,20743.412207115998,16594.7297656928,24892.094648539198,High
2000,514,11,71,1188706,16745.464788732395,20743.412207115998,16594.7297656928,24892.094648539198,Mid
2000,514,2,578,14947403,25867.570934256055,20743.412207115998,16594.7297656928,24892.094648539198,High
2000,514,21,96,3610053,37596,20743.412207115998,16594.7297656928,24892.094648539198,High
2000,514,22,16,654315,40872,20743.412207115998,16594.7297656928,24892.094648539198,High
2000,514,23,419,10005576,23888.35322195704,20743.412207115998,16594.7297656928,24892.094648539198,Mid
2000,514,3,1356,30319192,22358.542772861358,20743.412207115998,16594.7297656928,24892.094648539198,Mid
2000,514,31-33,248,4723064,19034.935483870966,20743.412207115998,16594.7297656928,24892.094648539198,Mid
2000,514,42,141,3844362,27259.801418439718,20743.412207115998,16594.7297656928,24892.094648539198,High
2000,514,44-45,951,16125203,16948.992639327025,20743.412207115998,16594.7297656928,24892.094648539198,Mid
2000,514,48-49,139,6242698,44910.79136690647,20743.412207115998,16594.7297656928,24892.094648539198,High
2000,514,51,79,2145924,27170.98734177215,20743.412207115998,16594.7297656928,24892.094648539198,High
2000,514,52,194,4740385,24451.79381443299,20743.412207115998,16594.7297656928,24892.094648539198,Mid
2000,514,53,52,834027,16047,20743.412207115998,16594.7297656928,24892.094648539198,Low
2000,514,54,129,3299653,25584,20743.412207115998,16594.7297656928,24892.094648539198,High
2000,514,55,NA,0,NA,20743.412207115998,16594.7297656928,24892.094648539198,NA
2000,514,56,182,4487609,24648,20743.412207115998,16594.7297656928,24892.094648539198,Mid
2000,514,61,NA,0,NA,20743.412207115998,16594.7297656928,24892.094648539198,NA
2000,514,62,850,17809036,20935.93411764706,20743.412207115998,16594.7297656928,24892.094648539198,Mid
2000,514,71,57,782531,13708.842105263158,20743.412207115998,16594.7297656928,24892.094648539198,Low
2000,514,72,908,7956377,8755.013215859031,20743.412207115998,16594.7297656928,24892.094648539198,Low
2000,514,81,175,3095035,17686.53714285714,20743.412207115998,16594.7297656928,24892.094648539198,Mid
2000,514,99,NA,0,NA,20743.412207115998,16594.7297656928,24892.094648539198,NA
2000,515,00,40044,993653983,24821.308660473478,24821.308660473478,19857.046928378782,29785.570392568174,Average
2000,515,1,1600,66897490,41813.655,24821.308660473478,19857.046928378782,29785.570392568174,High
2000,515,11,201,3215974,16001.253731343284,24821.308660473478,19857.046928378782,29785.570392568174,Low
2000,515,2,772,22029379,28542.274611398963,24821.308660473478,19857.046928378782,29785.570392568174,Mid
2000,515,21,318,10690798,33616.03773584906,24821.308660473478,19857.046928378782,29785.570392568174,High
2000,515,22,135,5999079,44446.903703703705,24821.308660473478,19857.046928378782,29785.570392568174,High
2000,515,23,3155,87457478,27720.466561014262,24821.308660473478,19857.046928378782,29785.570392568174,Mid
2000,515,3,6176,148783282,24085.480569948188,24821.308660473478,19857.046928378782,29785.570392568174,Mid
2000,515,31-33,1596,42206007,26454.120300751878,24821.308660473478,19857.046928378782,29785.570392568174,Mid
2000,515,42,636,18449051,29003.245283018867,24821.308660473478,19857.046928378782,29785.570392568174,Mid
2000,515,44-45,4171,75790528,18161.900743227045,24821.308660473478,19857.046928378782,29785.570392568174,Low
2000,515,48-49,488,15203192,31162.59836065574,24821.308660473478,19857.046928378782,29785.570392568174,High
2000,515,51,469,12682852,27053.083155650318,24821.308660473478,19857.046928378782,29785.570392568174,Mid
2000,515,52,882,24321775,27582.403628117914,24821.308660473478,19857.046928378782,29785.570392568174,Mid
2000,515,53,495,9507238,19211.636363636364,24821.308660473478,19857.046928378782,29785.570392568174,Low
2000,515,54,735,22144211,30126.39455782313,24821.308660473478,19857.046928378782,29785.570392568174,High
2000,515,55,NA,0,NA,24821.308660473478,19857.046928378782,29785.570392568174,NA
2000,515,56,474,9293817,19595.662447257382,24821.308660473478,19857.046928378782,29785.570392568174,Low
2000,515,61,86,1577935,18337.86046511628,24821.308660473478,19857.046928378782,29785.570392568174,Low
2000,515,62,3133,67507146,21534.9377593361,24821.308660473478,19857.046928378782,29785.570392568174,Mid
2000,515,71,5205,133709529,25706.47223823247,24821.308660473478,19857.046928378782,29785.570392568174,Mid
2000,515,72,4752,54455793,11466.973905723906,24821.308660473478,19857.046928378782,29785.570392568174,Low
2000,515,81,859,13865407,16141.42956926659,24821.308660473478,19857.046928378782,29785.570392568174,Low
2000,515,99,NA,0,NA,24821.308660473478,19857.046928378782,29785.570392568174,NA
2000,516,00,53203,1209596634,22737.656072026013,22737.656072026013,18190.124857620813,27285.187286431214,Average
2000,516,1,1291,47089848,36481.645236250966,22737.656072026013,18190.124857620813,27285.187286431214,High
2000,516,11,3330,74692384,22424.804804804804,22737.656072026013,18190.124857620813,27285.187286431214,Mid
2000,516,2,2334,66127790,28331.088260497,22737.656072026013,18190.124857620813,27285.187286431214,High
2000,516,21,334,12612814,37751.844311377245,22737.656072026013,18190.124857620813,27285.187286431214,High
2000,516,22,395,19562534,49525.85316455696,22737.656072026013,18190.124857620813,27285.187286431214,High
2000,516,23,2320,63754782,27487.71551724138,22737.656072026013,18190.124857620813,27285.187286431214,High
2000,516,3,11241,240111761,21365.926163152744,22737.656072026013,18190.124857620813,27285.187286431214,Mid
2000,516,31-33,5639,148052250,26253.4158538748,22737.656072026013,18190.124857620813,27285.187286431214,Mid
2000,516,42,2655,69074943,26019.93822975518,22737.656072026013,18190.124857620813,27285.187286431214,Mid
2000,516,44-45,6209,106468940,17143.702367531005,22737.656072026013,18190.124857620813,27285.187286431214,Low
2000,516,48-49,1046,26815127,25632.91778202677,22737.656072026013,18190.124857620813,27285.187286431214,Mid
2000,516,51,754,18824695,24956.41379310345,22737.656072026013,18190.124857620813,27285.187286431214,Mid
2000,516,52,1672,48770307,29161.83014354067,22737.656072026013,18190.124857620813,27285.187286431214,High
2000,516,53,325,4591429,14137.92,22737.656072026013,18190.124857620813,27285.187286431214,Low
2000,516,54,955,21877949,22908.096335078535,22737.656072026013,18190.124857620813,27285.187286431214,Mid
2000,516,55,NA,0,NA,22737.656072026013,18190.124857620813,27285.187286431214,NA
2000,516,56,815,14235306,17473.21226993865,22737.656072026013,18190.124857620813,27285.187286431214,Low
2000,516,61,3,36620,12220,22737.656072026013,18190.124857620813,27285.187286431214,Low
2000,516,62,4577,110931909,24246.644526982738,22737.656072026013,18190.124857620813,27285.187286431214,Mid
2000,516,71,277,2844049,10266.714801444043,22737.656072026013,18190.124857620813,27285.187286431214,Low
2000,516,72,4101,34093197,8318.440380395026,22737.656072026013,18190.124857620813,27285.187286431214,Low
2000,516,81,1042,18124352,17396.79462571977,22737.656072026013,18190.124857620813,27285.187286431214,Low
2000,516,99,NA,0,NA,22737.656072026013,18190.124857620813,27285.187286431214,NA
2000,517,00,1833001,5441507029,39142.67410656077,39142.67410656077,31314.139285248617,46971.208927872925,Average
2000,517,1,47318,2285541236,48307.19996618623,39142.67410656077,31314.139285248617,46971.208927872925,High
2000,517,11,7106,161477008,22725.287925696593,39142.67410656077,31314.139285248617,46971.208927872925,Low
2000,517,2,38068,1491214014,39157.203425449195,39142.67410656077,31314.139285248617,46971.208927872925,Mid
2000,517,21,6583,487955337,74114.46331459821,39142.67410656077,31314.139285248617,46971.208927872925,High
2000,517,22,4993,305823657,61252.97977168035,39142.67410656077,31314.139285248617,46971.208927872925,High
2000,517,23,131110,5017387081,38275.53818930669,39142.67410656077,31314.139285248617,46971.208927872925,Mid
2000,517,3,152624,4908872724,32162.865735402032,39142.67410656077,31314.139285248617,46971.208927872925,Mid
2000,517,31-33,171906,8398668240,48848.67979011786,39142.67410656077,31314.139285248617,46971.208927872925,High
2000,517,42,87801,4678624441,53294.08639992711,39142.67410656077,31314.139285248617,46971.208927872925,High
2000,517,44-45,198150,4666646648,23554.89937925814,39142.67410656077,31314.139285248617,46971.208927872925,Low
2000,517,48-49,58927,2153831113,36556.763317324825,39142.67410656077,31314.139285248617,46971.208927872925,Mid
2000,517,51,100945,2487207751,73919.38235672891,39142.67410656077,31314.139285248617,46971.208927872925,High
2000,517,52,91643,2816340589,54772.25769562324,39142.67410656077,31314.139285248617,46971.208927872925,High
2000,517,53,35968,1190457645,33093.10909697509,39142.67410656077,31314.139285248617,46971.208927872925,Mid
2000,517,54,139139,6166736926,62640.47313837242,39142.67410656077,31314.139285248617,46971.208927872925,High
2000,517,55,16679,1493681087,89539.81293842556,39142.67410656077,31314.139285248617,46971.208927872925,High
2000,517,56,132369,3342904701,25245.353186924433,39142.67410656077,31314.139285248617,46971.208927872925,Low
2000,517,61,18883,548124884,29030.110469734682,39142.67410656077,31314.139285248617,46971.208927872925,Low
2000,517,62,143125,4744571267,33154.56746200873,39142.67410656077,31314.139285248617,46971.208927872925,Mid
2000,517,71,24770,683790897,27602.74412595882,39142.67410656077,31314.139285248617,46971.208927872925,Low
2000,517,72,153959,2008150919,13051.09110867179,39142.67410656077,31314.139285248617,46971.208927872925,Low
2000,517,81,55488,1388916459,25027.583693771627,39142.67410656077,31314.139285248617,46971.208927872925,Low
2000,517,99,6,208369,34736,39142.67410656077,31314.139285248617,46971.208927872925,Mid
2000,518,00,16006,340726330,21286.024240909657,21286.024240909657,17028.819392727728,25543.229089091587,Average
2000,518,1,456,15829476,34706.4649122807,21286.024240909657,17028.819392727728,25543.229089091587,High
2000,518,11,2094,39266105,18755.262655205348,21286.024240909657,17028.819392727728,25543.229089091587,Mid
2000,518,2,828,28032890,33871.15458937198,21286.024240909657,17028.819392727728,25543.229089091587,High
2000,518,21,190,7015316,36929.85263157895,21286.024240909657,17028.819392727728,25543.229089091587,High
2000,518,22,NA,0,NA,21286.024240909657,17028.819392727728,25543.229089091587,NA
2000,518,23,804,19349073,24072.89552238806,21286.024240909657,17028.819392727728,25543.229089091587,Mid
2000,518,3,3152,66349777,21046.901015228428,21286.024240909657,17028.819392727728,25543.229089091587,Mid
2000,518,31-33,445,9778569,21979.05617977528,21286.024240909657,17028.819392727728,25543.229089091587,Mid
2000,518,42,684,15981591,23363.052631578947,21286.024240909657,17028.819392727728,25543.229089091587,Mid
2000,518,44-45,1910,33116112,17323.160209424084,21286.024240909657,17028.819392727728,25543.229089091587,Mid
2000,518,48-49,262,6069017,23163.81679389313,21286.024240909657,17028.819392727728,25543.229089091587,Mid
2000,518,51,158,3651232,23120.25316455696,21286.024240909657,17028.819392727728,25543.229089091587,Mid
2000,518,52,436,11707263,26850.128440366974,21286.024240909657,17028.819392727728,25543.229089091587,High
2000,518,53,146,2280498,15631.698630136987,21286.024240909657,17028.819392727728,25543.229089091587,Low
2000,518,54,261,6438769,24663.340996168583,21286.024240909657,17028.819392727728,25543.229089091587,Mid
2000,518,55,97,2881189,29692,21286.024240909657,17028.819392727728,25543.229089091587,High
2000,518,56,84,2122676,25264.571428571428,21286.024240909657,17028.819392727728,25543.229089091587,Mid
2000,518,61,19,371454,19552,21286.024240909657,17028.819392727728,25543.229089091587,Mid
2000,518,62,1799,40583728,22548.026681489715,21286.024240909657,17028.819392727728,25543.229089091587,Mid
2000,518,71,105,818641,7783.657142857143,21286.024240909657,17028.819392727728,25543.229089091587,Low
2000,518,72,1290,11734979,9097.702325581395,21286.024240909657,17028.819392727728,25543.229089091587,Low
2000,518,81,324,5067244,15641.888888888889,21286.024240909657,17028.819392727728,25543.229089091587,Low
2000,518,99,NA,0,NA,21286.024240909657,17028.819392727728,25543.229089091587,NA
2000,519,00,228279,6178851409,27057.36317401075,27057.36317401075,21645.8905392086,32468.835808812895,Average
2000,519,1,4034,164661284,40821.94645513139,27057.36317401075,21645.8905392086,32468.835808812895,High
2000,519,11,1986,38670661,19479.78650553877,27057.36317401075,21645.8905392086,32468.835808812895,Low
2000,519,2,4065,147691627,36336.14169741698,27057.36317401075,21645.8905392086,32468.835808812895,High
2000,519,21,2984,151529400,50780.45710455764,27057.36317401075,21645.8905392086,32468.835808812895,High
2000,519,22,1234,60070126,48677.562398703405,27057.36317401075,21645.8905392086,32468.835808812895,High
2000,519,23,25244,865711858,34300.02313421011,27057.36317401075,21645.8905392086,32468.835808812895,High
2000,519,3,26358,714882483,27117.03922907656,27057.36317401075,21645.8905392086,32468.835808812895,Mid
2000,519,31-33,8892,252135264,28352.883040935674,27057.36317401075,21645.8905392086,32468.835808812895,Mid
2000,519,42,5121,274412044,53588.513181019334,27057.36317401075,21645.8905392086,32468.835808812895,High
2000,519,44-45,31026,663631466,21387.452846000127,27057.36317401075,21645.8905392086,32468.835808812895,Low
2000,519,48-49,5007,139194695,27790.058717795087,27057.36317401075,21645.8905392086,32468.835808812895,Mid
2000,519,51,3868,127578470,32976.55015511892,27057.36317401075,21645.8905392086,32468.835808812895,High
2000,519,52,5522,219734444,39797.84498370156,27057.36317401075,21645.8905392086,32468.835808812895,High
2000,519,53,7899,221508751,28034.95834915812,27057.36317401075,21645.8905392086,32468.835808812895,Mid
2000,519,54,7527,301634075,40074.82556131261,27057.36317401075,21645.8905392086,32468.835808812895,High
2000,519,55,530,36299404,68478.70188679245,27057.36317401075,21645.8905392086,32468.835808812895,High
2000,519,56,8974,193546792,21559.249832850455,27057.36317401075,21645.8905392086,32468.835808812895,Low
